,fire_name,fire_year,fire_size,fire_type,avg_dis_from_odessa,distance_category,smoke_density_estimate
3546,No Fire Name Provided (2),1970,6.030851737237917,Wildfire,534.8006409671908,11.0,0.0030835060685766085
3547,No Fire Name Provided (2),1970,5.8219322525924015,Wildfire,606.9970464244774,13.0,0.0026226397800377162
3549,No Fire Name Provided (2),1970,5.1951600106745754,Wildfire,560.3867156984996,12.0,0.0025349486803022602
3550,No Fire Name Provided (2),1970,5.118900910268433,Wildfire,592.4948071264773,12.0,0.0023623826754531146
3551,No Fire Name Provided (8),1970,14.010740715244058,Wildfire,528.1726676277292,11.0,0.007253427049778324
3552,No Fire Name Provided (2),1970,4.9542591050911895,Wildfire,590.2859601114442,12.0,0.0022949558613804956
3553,No Fire Name Provided (2),1970,4.680807999870248,Wildfire,523.9944422871463,11.0,0.0024425992609347896
3556,No Fire Name Provided (4),1970,7.281370248587027,Wildfire,593.5241512775943,12.0,0.0033545386031255432
3557,No Fire Name Provided (2),1970,4.16091234720682,Wildfire,643.1981960241056,13.0,0.001768894062471414
3559,No Fire Name Provided (2),1970,4.075735092883771,Wildfire,592.776292461839,12.0,0.00188006644097048
3560,No Fire Name Provided (2),1970,4.0522592065350755,Wildfire,648.6265673608812,13.0,0.001708285911407089
3561,No Fire Name Provided (6),1970,5.58369707002704,Wildfire,539.57399664883,11.0,0.0028296251803609403
3562,No Fire Name Provided (2),1970,3.982418046318829,Wildfire,581.1935598264905,12.0,0.0018736312819181917
3565,No Fire Name Provided (2),1970,3.2126675135419904,Wildfire,645.6249034276142,13.0,0.0013606410913990234
3567,No Fire Name Provided (2),1970,3.20109358356601,Wildfire,648.7848857977449,13.0,0.0013491359708234644
3569,No Fire Name Provided (2),1970,3.0650587894358527,Wildfire,574.5038375045659,12.0,0.0014588275273787097
3570,No Fire Name Provided (2),1970,3.0448975402608482,Wildfire,523.9288638852543,11.0,0.0015891263653445543
3571,No Fire Name Provided (2),1970,3.024999791634816,Wildfire,535.6745659207008,11.0,0.0015441247973076114
3572,No Fire Name Provided (2),1970,3.0073541716665955,Wildfire,531.5685357849667,11.0,0.0015469753210670392
3573,No Fire Name Provided (2),1970,2.99715959883696,Wildfire,527.2738187738854,11.0,0.0015542888697047724
3575,No Fire Name Provided (2),1970,2.9866609999980076,Wildfire,552.4916871610264,12.0,0.0014781491489643612
3576,No Fire Name Provided (2),1970,2.8927201057322005,Wildfire,595.3028240617923,12.0,0.0013286988099842196
3578,No Fire Name Provided (2),1970,2.619522227798923,Wildfire,649.54857767835,13.0,0.0011027283159081303
3580,No Fire Name Provided (2),1970,2.1271426002615015,Wildfire,560.6733724853061,12.0,0.0010373964295481994
3581,No Fire Name Provided (2),1970,2.126561445854335,Wildfire,568.0235514211103,12.0,0.0010236928449463307
3582,No Fire Name Provided (2),1970,2.109598878687744,Wildfire,560.0810661179754,12.0,0.0010299284840842556
3583,No Fire Name Provided (2),1970,2.10367484756389,Wildfire,601.7573863830929,13.0,0.0009559061577759354
3585,No Fire Name Provided (2),1970,2.0488537531552353,Wildfire,531.511695805158,11.0,0.0010540378557046008
3586,No Fire Name Provided (2),1970,2.0308854333151096,Wildfire,641.5244072225031,13.0,0.0008656260454319642
3587,No Fire Name Provided (2),1970,2.029244398895338,Wildfire,524.0661807469888,11.0,0.0010587813824048827
3588,No Fire Name Provided (2),1970,2.0225745270608386,Wildfire,593.3285763120432,12.0,0.000932110375806911
3589,No Fire Name Provided (2),1970,2.0154248107562998,Wildfire,526.3999153091536,11.0,0.0010469088342605834
3590,No Fire Name Provided (2),1970,2.005300735425133,Wildfire,591.0473050126886,12.0,0.0009277166399245121
3591,No Fire Name Provided (6),1970,4.9232712746686165,Wildfire,526.4527712129885,11.0,0.002557127747785301
3597,No Fire Name Provided (2),1970,1.0675608443727125,Wildfire,595.8637523365882,12.0,0.000489895831452205
3598,No Fire Name Provided (2),1970,1.0598549883155,Wildfire,561.520729360718,12.0,0.0005161057877550784
3599,No Fire Name Provided (2),1970,1.0406414883114194,Wildfire,589.5133522140769,12.0,0.0004826869584742189
3600,No Fire Name Provided (2),1970,1.0400166710496737,Wildfire,590.3727364512395,12.0,0.0004816949376754171
3601,No Fire Name Provided (2),1970,1.0377396503801841,Wildfire,575.0782256774633,12.0,0.000493423195281921
3602,No Fire Name Provided (2),1970,1.0223936513574845,Wildfire,559.6315422218805,12.0,0.0004995443304234324
3603,No Fire Name Provided (2),1970,1.020427488625174,Wildfire,643.8691785452064,13.0,0.00043335377856008943
3604,No Fire Name Provided (2),1970,1.0197118958266378,Wildfire,556.9036668649944,12.0,0.0005006745117781566
3605,No Fire Name Provided (2),1970,1.01571677636375,Wildfire,642.8277696519375,13.0,0.00043205205056300543
3606,No Fire Name Provided (2),1970,1.0146293048294162,Wildfire,522.6212570148501,11.0,0.0005308580483771064
3607,No Fire Name Provided (2),1970,1.0104912352705693,Wildfire,645.5812015396839,13.0,0.00042799603905026615
3608,No Fire Name Provided (2),1970,1.0101275677866102,Wildfire,585.3020614912808,12.0,0.00047190463692013804
3609,No Fire Name Provided (2),1970,1.0078738451924967,Wildfire,601.8450318808273,13.0,0.00045790941180252805
3610,No Fire Name Provided (2),1970,0.9987312162436555,Wildfire,594.8965008699168,12.0,0.0004590555946156757
3611,No Fire Name Provided (2),1970,0.9947949837646507,Wildfire,554.8428422838386,12.0,0.0004902545957941608
3612,No Fire Name Provided (2),1970,0.99479274952787,Wildfire,558.6034385043621,12.0,0.0004869530398476107
3613,No Fire Name Provided (2),1970,0.9914652902916733,Wildfire,538.588889943132,11.0,0.0005033594182433925
3614,No Fire Name Provided (2),1970,0.9893527770500673,Wildfire,604.886056587161,13.0,0.00044723489164383865
3615,No Fire Name Provided (2),1970,0.9881182135099806,Wildfire,555.0981660426227,12.0,0.00048674016693812884
3616,No Fire Name Provided (2),1970,0.9881165854843551,Wildfire,557.191293681654,12.0,0.00048491089488872716
3617,No Fire Name Provided (2),1970,0.9822637660470036,Wildfire,591.3890702195392,12.0,0.0004541642077165388
3618,No Fire Name Provided (2),1970,0.9816901148060516,Wildfire,538.8767098481025,11.0,0.0004981304366316825
3619,No Fire Name Provided (2),1970,0.9747637445921781,Wildfire,556.4952969971699,12.0,0.000478956359290273
3645,No Fire Name Provided (2),1970,0.10682459021088492,Wildfire,558.1221172605086,12.0,5.233594581265247e-05
3685,Carrizo (3),1971,55159.80317130625,Wildfire,501.68009626706976,11.0,34.35942270641099
3708,CAT AND DOG (4),1971,12292.059276944236,Wildfire,311.253840992881,7.0,12.341272678890189
3716,Bull Flat (3),1971,6697.474268598373,Wildfire,513.9012586465384,11.0,4.072690373339855
3719,Bull Ridge (3),1971,10103.737486125177,Wildfire,429.90178467023463,9.0,7.3445100183431045
3727,No Fire Name Provided (2),1971,4377.612850089026,Wildfire,361.9717017770936,8.0,3.779312053778319
3728,Trag (3),1971,4587.319842349934,Wildfire,435.2516334297207,9.0,3.2935831611665285
3730,CEBOLLITA (3),1971,3496.9358616991103,Wildfire,369.8197100721764,8.0,2.9549329768488963
3738,Kelly (2),1971,2734.5020180799793,Wildfire,590.1416314864684,12.0,1.4480115197051433
3751,Freezeout (3),1971,1900.8515884430087,Wildfire,430.52357620881855,9.0,1.3797528270561477
3758,Lovelace (3),1971,1649.9548798576063,Wildfire,229.64801309113267,5.0,2.2452225604533704
3759,PECOS (3),1971,1645.172299085424,Wildfire,306.10476882211645,7.0,1.6795437243349784
3818,Black (3),1971,630.7808351391591,Wildfire,424.8892036273125,9.0,0.46393038302260153
3824,Boat (3),1971,414.1891853566316,Wildfire,186.2849887736473,4.0,0.6948177696766606
3850,Mulligan (3),1971,283.98853340817556,Wildfire,409.32112815640284,9.0,0.21681367167576207
3851,TURKEY  (1),1971,280.34765006022275,Wildfire,384.9231843936851,8.0,0.22760032181957826
3874,Chipmunk (3),1971,172.25356643224265,Wildfire,462.77351725570827,10.0,0.11631875529370919
3879,No Fire Name Provided (2),1971,159.9911720854419,Wildfire,304.3677838934529,7.0,0.1642658780674457
3889,Slide (2),1971,130.8505550431913,Wildfire,584.5269837466185,12.0,0.06995536491557877
3893,VERDURE (2),1971,120.21999077986895,Wildfire,571.43620606932,12.0,0.06574442907132078
3896,Busy (3),1971,117.71751487923147,Wildfire,238.20342148349476,5.0,0.1544340680358733
3902,HORSE PASTURE (2),1971,106.35564587462821,Wildfire,586.9016039072928,12.0,0.05662983218064489
3904,Bosque (3),1971,104.38398291336462,Wildfire,454.03505886246717,10.0,0.0718446605029843
3909,No Fire Name Provided (2),1971,95.24866433074095,Wildfire,567.9916763787139,12.0,0.0524043024593732
3914,Seep (3),1971,89.83299897587557,Wildfire,408.34254938604676,9.0,0.06874819247264163
3915,Maez (3),1971,86.48171483029702,Wildfire,410.86742689713833,9.0,0.06577677887138454
3919,unknown (3),1971,82.27750242850219,Wildfire,368.3081526983024,8.0,0.06981034582193608
3930,Bear (3),1971,70.43430678414045,Wildfire,426.171495105991,9.0,0.0516475670541262
3931,Fish (2),1971,68.87688766588056,Wildfire,567.1334553698898,12.0,0.0379523147361312
3951,No Fire Name Provided (2),1971,41.19034997025658,Wildfire,556.4654558319236,12.0,0.023131686308292734
3954,Rough (3),1971,40.04791563599144,Wildfire,419.8809637534456,9.0,0.02980600388351049
3958,No Fire Name Provided (4),1971,39.707181980697825,Wildfire,593.0432270533603,12.0,0.02092342312148452
3961,Delay (3),1971,35.490337981863775,Wildfire,421.9462748244221,9.0,0.026284698505627146
3963,BEANBURNER (3),1971,33.92571930196447,Wildfire,150.6713743378026,3.0,0.07036364623644352
3964,No Fire Name Provided (8),1971,60.786116162669536,Wildfire,524.6558583902132,11.0,0.036205945282147586
3965,Eureka (3),1971,32.94765853049806,Wildfire,238.48329698664844,5.0,0.043173435711755866
3968,Fence (3),1971,30.991503871000315,Wildfire,530.2723530380613,11.0,0.018263907036074445
3971,Big (3),1971,26.57664994349587,Wildfire,410.0564379143985,9.0,0.020253804938617292
3974,unknown (3),1971,25.713836728505903,Wildfire,357.8354537659712,8.0,0.0224560587641309
3975,Pain (3),1971,25.423778029114374,Wildfire,433.207631969789,9.0,0.01833977531275881
3981,No Fire Name Provided (4),1971,42.81287586236236,Wildfire,539.7213183546917,11.0,0.024788762741063106
3983,No Fire Name Provided (2),1971,24.257385498780003,Wildfire,637.4919867425207,13.0,0.011891024712488572
3984,No Fire Name Provided (2),1971,23.985797256033337,Wildfire,372.5269854237823,8.0,0.02012085549717574
3991,No Fire Name Provided (2),1971,21.41360952985371,Wildfire,571.4130743549861,12.0,0.011710885309428681
3992,Brave (3),1971,20.478174789843553,Wildfire,433.1506908089964,9.0,0.014774141557696432
3993,Lake (3),1971,20.07252193635367,Wildfire,406.8772556124937,9.0,0.015416598049128977
3994,No Fire Name Provided (4),1971,20.079851100254555,Wildfire,360.5638834329787,8.0,0.01740316697580703
3996,No Fire Name Provided (2),1971,19.64238438540104,Wildfire,522.3686586254778,11.0,0.011750791359859817
4000,No Fire Name Provided (2),1971,17.99334262106578,Wildfire,374.6584858503906,8.0,0.015008120145257865
4001,FIRE #2 (3),1971,17.816254491848504,Wildfire,145.2340615083783,3.0,0.03833521882455566
4003,No Fire Name Provided (2),1971,17.751347112519984,Wildfire,535.2322611046877,11.0,0.010364278044849547
4006,unknown (3),1971,16.454679000086887,Wildfire,356.49989583682634,8.0,0.014423811192025533
4012,unknown (3),1971,14.391895416287374,Wildfire,363.45178847764066,8.0,0.01237431609960694
4016,SHUMARD (3),1971,13.667729821629829,Wildfire,148.9886548896471,3.0,0.02866772354192262
4021,unknown (3),1971,11.319055812923368,Wildfire,357.17532126484565,8.0,0.009903273633274663
4025,No Fire Name Provided (2),1971,9.999796611935507,Wildfire,314.5592280472695,7.0,0.009934334022336344
4029,Trigo (3),1971,9.199797972652105,Wildfire,448.6191394589508,9.0,0.0064084133145122825
4031,No Fire Name Provided (2),1971,8.865935094146822,Wildfire,559.9233736275752,12.0,0.004948185497188601
4035,No Fire Name Provided (2),1971,8.0908232996527,Wildfire,588.3884028058916,12.0,0.004297131400082299
4037,No Fire Name Provided (2),1971,7.963145039906602,Wildfire,603.4716997943846,13.0,0.004123611473112478
4039,No Fire Name Provided (2),1971,7.190215577872706,Wildfire,572.2152979088346,12.0,0.0039267429170396
4040,No Fire Name Provided (2),1971,7.066625002360695,Wildfire,642.8690507468249,13.0,0.003435101302002792
4044,FIRE #7 (3),1971,6.4054955410256795,Wildfire,141.71501297962195,3.0,0.014124949181343011
4045,No Fire Name Provided (2),1971,6.094526132933541,Wildfire,647.172990822553,13.0,0.0029428598590325494
4046,No Fire Name Provided (2),1971,6.074654142409816,Wildfire,528.0357875161366,11.0,0.0035950771981436112
4047,No Fire Name Provided (2),1971,6.07155076855057,Wildfire,559.0934122787128,12.0,0.0033936361500646753
4048,No Fire Name Provided (2),1971,6.037959648860135,Wildfire,573.0855701750052,12.0,0.0032924618738744277
4049,No Fire Name Provided (2),1971,6.00056942264046,Wildfire,524.5387562444555,11.0,0.003574908283233199
4050,No Fire Name Provided (2),1971,5.821915576499235,Wildfire,534.8475594349791,11.0,0.0034016208647899564
4052,No Fire Name Provided (2),1971,5.324477205045468,Wildfire,645.5817293665638,13.0,0.0025773640282684344
4059,No Fire Name Provided (2),1971,4.204710181233344,Wildfire,551.1889112352758,12.0,0.0023838867307592647
4060,No Fire Name Provided (2),1971,3.9129192556730628,Wildfire,527.6711264249319,11.0,0.0023173283626156294
4061,No Fire Name Provided (2),1971,3.8243070935829055,Wildfire,590.0758442575353,12.0,0.0020253260294842115
4064,No Fire Name Provided (2),1971,3.2211959335258022,Wildfire,644.9238191614348,13.0,0.0015608412952334127
4065,No Fire Name Provided (4),1971,4.16972478944134,Wildfire,601.3020480216063,13.0,0.00216702903472166
4067,No Fire Name Provided (2),1971,3.1554409800176737,Wildfire,647.991226273638,13.0,0.0015217417555575307
4068,No Fire Name Provided (2),1971,3.149645462036222,Wildfire,562.0128236625746,12.0,0.0017513198372805443
4070,No Fire Name Provided (2),1971,2.9838182183770776,Wildfire,527.9893347810088,11.0,0.0017660265687555621
4071,RAPIDROBRT (3),1971,2.841750686065887,Wildfire,146.18621437866548,3.0,0.006074766305222771
4073,FIRE #1 (3),1971,2.312873717471163,Wildfire,142.14490838950684,3.0,0.005084762056542954
4074,No Fire Name Provided (2),1971,2.1078781904631043,Wildfire,649.5326997507364,13.0,0.0010141320595137187
4075,No Fire Name Provided (2),1971,2.1015223261109823,Wildfire,582.7267482665791,12.0,0.001126987441134675
4076,No Fire Name Provided (2),1971,2.101155939716539,Wildfire,601.672838704723,13.0,0.0010913094109000607
4077,No Fire Name Provided (2),1971,2.1008693104188767,Wildfire,554.0878786016794,12.0,0.0011848691964941118
4078,No Fire Name Provided (2),1971,2.0843984566624707,Wildfire,588.9502873537118,12.0,0.0011059923591069062
4079,No Fire Name Provided (2),1971,2.0794257707219677,Wildfire,593.9191642181722,12.0,0.0010941228916329562
4080,No Fire Name Provided (2),1971,2.0510597531928503,Wildfire,550.9661702764143,11.0,0.0011633312668747054
4082,No Fire Name Provided (2),1971,2.0289991749056364,Wildfire,525.0297133172696,11.0,0.0012076692539015495
4083,No Fire Name Provided (2),1971,2.005808082884094,Wildfire,597.2039325375875,12.0,0.0010495828840876363
4084,No Fire Name Provided (2),1971,1.9614073576955173,Wildfire,594.6627943273078,12.0,0.0010307350739392005
4085,No Fire Name Provided (2),1971,1.9520345364821927,Wildfire,583.0713529737579,12.0,0.0010462026466221191
4086,No Fire Name Provided (2),1971,1.9258386842391733,Wildfire,593.1819220502003,12.0,0.001014570010401986
4089,No Fire Name Provided (2),1971,1.0697045030811625,Wildfire,575.1760658766258,12.0,0.0005811831838019601
4090,No Fire Name Provided (2),1971,1.0673796315011,Wildfire,561.5117821033136,12.0,0.0005940322990101072
4091,No Fire Name Provided (4),1971,2.120957389758385,Wildfire,570.3765409048414,12.0,0.0011620379464555735
4092,No Fire Name Provided (4),1971,2.07571325193577,Wildfire,648.0412779330225,13.0,0.001000955360897504
4093,No Fire Name Provided (2),1971,1.054326457803528,Wildfire,550.9549272318583,11.0,0.0005980108385979616
4094,No Fire Name Provided (2),1971,1.050441607428974,Wildfire,567.0127277559644,12.0,0.0005789340983944102
4095,No Fire Name Provided (2),1971,1.0499842614463681,Wildfire,646.643477844934,13.0,0.0005074203837878555
4096,No Fire Name Provided (2),1971,1.0473490296215555,Wildfire,580.0826413596649,12.0,0.0005642240405428794
4097,No Fire Name Provided (2),1971,1.0433241682571597,Wildfire,593.2804117882589,12.0,0.0005495526164391979
4098,No Fire Name Provided (2),1971,1.0427181545626587,Wildfire,593.5522801308432,12.0,0.000548981840704917
4099,No Fire Name Provided (2),1971,1.0341618347553068,Wildfire,571.7713754194123,12.0,0.0005652181750511276
4100,No Fire Name Provided (2),1971,1.0328879496207037,Wildfire,597.9174852314171,12.0,0.0005398361684163536
4101,No Fire Name Provided (2),1971,1.0242327744961683,Wildfire,645.8743637178319,13.0,0.0004955650200878468
4102,No Fire Name Provided (2),1971,1.0153449261490384,Wildfire,593.9767954850703,12.0,0.0005341880218779519
4103,No Fire Name Provided (2),1971,1.0153235138972123,Wildfire,577.0614780805691,12.0,0.0005498350005067902
4104,No Fire Name Provided (2),1971,1.0083261190611978,Wildfire,526.7732704443408,11.0,0.0005981736923379413
4105,No Fire Name Provided (2),1971,0.9997566561147286,Wildfire,589.1718592980648,12.0,0.0005302764381993269
4106,No Fire Name Provided (2),1971,0.9962199280860382,Wildfire,588.8047037155959,12.0,0.0005287300280761003
4107,No Fire Name Provided (2),1971,0.9931874114511028,Wildfire,527.7596526150261,11.0,0.0005880916901104405
4108,No Fire Name Provided (2),1971,0.9922749423537457,Wildfire,531.2742516876501,11.0,0.0005836644981391891
4109,No Fire Name Provided (2),1971,0.9917799340968364,Wildfire,590.6134130514539,12.0,0.0005247615827144453
4110,No Fire Name Provided (2),1971,0.9917436041999097,Wildfire,576.4973012854173,12.0,0.0005375912005510568
4111,No Fire Name Provided (2),1971,0.6280892434875012,Wildfire,575.7172628145709,12.0,0.000340927572034716
