"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1980"	"1980"	"Bronchopneumonia, organism unspecified"	"485"	1	13318	7.5 (Unreliable)	0.2	41.8	7.5	9.7 (Unreliable)	0.2	53.9	9.7	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	1	13318	7.5 (Unreliable)	0.2	41.8	7.5	5.2 (Unreliable)	0.1	29.1	5.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1980"	"1980"	"Emphysema"	"492"	1	13318	7.5 (Unreliable)	0.2	41.8	7.5	7.6 (Unreliable)	0.2	42.5	7.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	13318	15.0 (Unreliable)	1.8	54.2	10.6	26.7 (Unreliable)	3.2	96.6	19.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1980"	"1980"	"Due to inhalation of food or vomitus"	"507.0"	1	13318	7.5 (Unreliable)	0.2	41.8	7.5	5.5 (Unreliable)	0.1	30.6	5.5	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1981"	"1981"	"With pneumonia"	"487.0"	1	14147	7.1 (Unreliable)	0.2	39.4	7.1	15.4 (Unreliable)	0.4	85.9	15.4	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1982"	"1982"	"Pneumonia due to klebsiella pneumoniae"	"482.0"	1	15198	6.6 (Unreliable)	0.2	36.7	6.6	14.1 (Unreliable)	0.4	78.8	14.1	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	1	15198	6.6 (Unreliable)	0.2	36.7	6.6	8.6 (Unreliable)	0.2	48.0	8.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1982"	"1982"	"Emphysema"	"492"	1	15198	6.6 (Unreliable)	0.2	36.7	6.6	6.6 (Unreliable)	0.2	36.6	6.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	15198	13.2 (Unreliable)	1.6	47.5	9.3	17.2 (Unreliable)	2.1	62.2	12.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1983"	"1983"	"With other respiratory manifestations"	"487.1"	1	15760	6.3 (Unreliable)	0.2	35.4	6.3	13.0 (Unreliable)	0.3	72.4	13.0	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1983"	"1983"	"Unspecified chronic bronchitis"	"491.9"	1	15760	6.3 (Unreliable)	0.2	35.4	6.3	8.2 (Unreliable)	0.2	45.9	8.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1983"	"1983"	"Emphysema"	"492"	3	15760	19.0 (Unreliable)	3.9	55.6	11.0	27.5 (Unreliable)	5.7	80.4	16.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	15760	12.7 (Unreliable)	1.5	45.8	9.0	16.5 (Unreliable)	2.0	59.6	11.7	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	15760	6.3 (Unreliable)	0.2	35.4	6.3	8.2 (Unreliable)	0.2	45.9	8.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1984"	"1984"	"Pneumonia due to pseudomonas"	"482.1"	1	15797	6.3 (Unreliable)	0.2	35.3	6.3	8.2 (Unreliable)	0.2	45.5	8.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1984"	"1984"	"Bronchopneumonia, organism unspecified"	"485"	2	15797	12.7 (Unreliable)	1.5	45.7	9.0	18.8 (Unreliable)	2.3	68.0	14.1	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	4	15797	25.3 (Unreliable)	6.9	64.8	12.7	60.4 (Unreliable)	16.5	154.7	30.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1984"	"1984"	"Emphysema"	"492"	2	15797	12.7 (Unreliable)	1.5	45.7	9.0	14.4 (Unreliable)	1.7	52.0	10.3	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	15797	12.7 (Unreliable)	1.5	45.7	9.0	16.3 (Unreliable)	2.0	59.0	11.5	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	7	16391	42.7 (Unreliable)	17.2	88.0	16.1	67.4 (Unreliable)	24.7	146.7	28.4	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1985"	"1985"	"Emphysema"	"492"	2	16391	12.2 (Unreliable)	1.5	44.1	8.6	12.0 (Unreliable)	1.5	43.3	8.5	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	16391	12.2 (Unreliable)	1.5	44.1	8.6	19.5 (Unreliable)	2.4	70.3	14.1	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	6	16546	36.3 (Unreliable)	13.3	78.9	14.8	79.6 (Unreliable)	29.2	173.2	33.3	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1986"	"1986"	"Asthma, unspecified"	"493.9"	1	16546	6.0 (Unreliable)	0.2	33.7	6.0	6.0 (Unreliable)	0.2	33.2	6.0	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	16546	6.0 (Unreliable)	0.2	33.7	6.0	6.0 (Unreliable)	0.2	33.2	6.0	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1986"	"1986"	"Due to inhalation of food or vomitus"	"507.0"	1	16546	6.0 (Unreliable)	0.2	33.7	6.0	11.2 (Unreliable)	0.3	62.6	11.2	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	8	15311	52.3 (Unreliable)	22.6	103.0	18.5	90.7 (Unreliable)	36.5	186.9	33.4	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Bronchiectasis"	"494"	1	15311	6.5 (Unreliable)	0.2	36.4	6.5	11.6 (Unreliable)	0.3	64.9	11.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	15311	13.1 (Unreliable)	1.6	47.2	9.2	15.8 (Unreliable)	1.9	56.9	11.1	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	1	15311	6.5 (Unreliable)	0.2	36.4	6.5	15.1 (Unreliable)	0.4	83.9	15.1	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Postinflammatory pulmonary fibrosis"	"515"	1	15311	6.5 (Unreliable)	0.2	36.4	6.5	7.9 (Unreliable)	0.2	43.9	7.9	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1987"	"1987"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	15311	6.5 (Unreliable)	0.2	36.4	6.5	6.5 (Unreliable)	0.2	36.2	6.5	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Pneumonia, organism unspecified"	"486"	4	14989	26.7 (Unreliable)	7.3	68.3	13.3	52.1 (Unreliable)	14.2	133.5	26.3	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Bronchitis, not specified as acute or chronic"	"490"	1	14989	6.7 (Unreliable)	0.2	37.2	6.7	6.8 (Unreliable)	0.2	37.6	6.8	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Emphysema"	"492"	2	14989	13.3 (Unreliable)	1.6	48.2	9.4	15.6 (Unreliable)	1.9	56.3	11.0	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	14989	13.3 (Unreliable)	1.6	48.2	9.4	19.1 (Unreliable)	2.3	69.0	13.7	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Pulmonary congestion and hypostasis"	"514"	1	14989	6.7 (Unreliable)	0.2	37.2	6.7	5.6 (Unreliable)	0.1	31.3	5.6	0.0%
	"Texas"	"48"	"Andrews County, TX"	"48003"	"1988"	"1988"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	14989	6.7 (Unreliable)	0.2	37.2	6.7	11.3 (Unreliable)	0.3	62.9	11.3	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Unspecified site"	"465.9"	1	61997	1.6 (Unreliable)	0.0	9.0	1.6	1.3 (Unreliable)	0.0	7.2	1.3	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Other diseases of larynx, not elsewhere classified"	"478.7"	1	61997	1.6 (Unreliable)	0.0	9.0	1.6	3.0 (Unreliable)	0.1	16.5	3.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	3	61997	4.8 (Unreliable)	1.0	14.1	2.8	4.5 (Unreliable)	0.9	13.1	2.6	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Bronchopneumonia, organism unspecified"	"485"	2	61997	3.2 (Unreliable)	0.4	11.7	2.3	3.5 (Unreliable)	0.4	12.7	2.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Pneumonia, organism unspecified"	"486"	4	61997	6.5 (Unreliable)	1.8	16.5	3.2	7.3 (Unreliable)	2.0	18.6	3.9	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Emphysema"	"492"	2	61997	3.2 (Unreliable)	0.4	11.7	2.3	3.5 (Unreliable)	0.4	12.7	2.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Bronchiectasis"	"494"	1	61997	1.6 (Unreliable)	0.0	9.0	1.6	2.1 (Unreliable)	0.1	11.6	2.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Chronic airway obstruction, not elsewhere classified"	"496"	11	61997	17.7 (Unreliable)	8.9	31.7	5.3	19.5 (Unreliable)	9.3	35.9	6.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1979"	"1979"	"Pulmonary eosinophilia"	"518.3"	1	61997	1.6 (Unreliable)	0.0	9.0	1.6	3.0 (Unreliable)	0.1	16.5	3.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Acute bronchitis"	"466.0"	1	64298	1.6 (Unreliable)	0.0	8.7	1.6	2.8 (Unreliable)	0.1	15.7	2.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Hypertrophy of tonsils and adenoids"	"474.1"	1	64298	1.6 (Unreliable)	0.0	8.7	1.6	1.2 (Unreliable)	0.0	6.9	1.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Bacterial pneumonia unspecified"	"482.9"	1	64298	1.6 (Unreliable)	0.0	8.7	1.6	2.0 (Unreliable)	0.1	11.2	2.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	5	64298	7.8 (Unreliable)	2.5	18.1	3.5	10.1 (Unreliable)	3.3	23.6	4.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"With pneumonia"	"487.0"	1	64298	1.6 (Unreliable)	0.0	8.7	1.6	1.3 (Unreliable)	0.0	7.2	1.3	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Emphysema"	"492"	2	64298	3.1 (Unreliable)	0.4	11.2	2.2	3.0 (Unreliable)	0.4	10.7	2.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	7	64298	10.9 (Unreliable)	4.4	22.4	4.1	11.8 (Unreliable)	4.8	24.4	4.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Acute edema of lung, unspecified"	"518.4"	1	64298	1.6 (Unreliable)	0.0	8.7	1.6	1.4 (Unreliable)	0.0	7.7	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1980"	"1980"	"Other diseases of lung"	"518.8"	3	64298	4.7 (Unreliable)	1.0	13.6	2.7	6.1 (Unreliable)	1.2	17.7	3.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Acute bronchiolitis"	"466.1"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.2 (Unreliable)	0.0	6.5	1.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.5 (Unreliable)	0.0	8.3	1.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	9	65956	13.6 (Unreliable)	6.2	25.9	4.5	18.1 (Unreliable)	8.3	34.4	6.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Unspecified chronic bronchitis"	"491.9"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.5 (Unreliable)	0.0	8.3	1.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Emphysema"	"492"	7	65956	10.6 (Unreliable)	4.3	21.9	4.0	12.0 (Unreliable)	4.8	24.8	4.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Asthma, unspecified"	"493.9"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	2.2 (Unreliable)	0.1	12.3	2.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	65956	18.2 (Unreliable)	9.4	31.8	5.3	20.4 (Unreliable)	10.5	35.6	6.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Due to inhalation of food or vomitus"	"507.0"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Postinflammatory pulmonary fibrosis"	"515"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.9 (Unreliable)	0.0	10.7	1.9	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1981"	"1981"	"Acute edema of lung, unspecified"	"518.4"	1	65956	1.5 (Unreliable)	0.0	8.4	1.5	1.2 (Unreliable)	0.0	6.5	1.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	2	67898	2.9 (Unreliable)	0.4	10.6	2.1	4.3 (Unreliable)	0.5	15.5	3.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Bacterial pneumonia unspecified"	"482.9"	1	67898	1.5 (Unreliable)	0.0	8.2	1.5	1.8 (Unreliable)	0.0	10.3	1.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Bronchopneumonia, organism unspecified"	"485"	2	67898	2.9 (Unreliable)	0.4	10.6	2.1	4.2 (Unreliable)	0.5	15.2	3.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	3	67898	4.4 (Unreliable)	0.9	12.9	2.6	4.6 (Unreliable)	1.0	13.5	2.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Obstructive chronic bronchitis"	"491.2"	1	67898	1.5 (Unreliable)	0.0	8.2	1.5	1.8 (Unreliable)	0.0	10.3	1.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Emphysema"	"492"	7	67898	10.3 (Unreliable)	4.1	21.2	3.9	10.6 (Unreliable)	4.3	21.9	4.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Asthma, unspecified"	"493.9"	2	67898	2.9 (Unreliable)	0.4	10.6	2.1	3.9 (Unreliable)	0.5	14.0	2.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	13	67898	19.1 (Unreliable)	10.2	32.7	5.3	20.2 (Unreliable)	10.7	34.5	5.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Pneumothorax"	"512"	1	67898	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	8.0	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Idiopathic fibrosing alveolitis"	"516.3"	1	67898	1.5 (Unreliable)	0.0	8.2	1.5	2.5 (Unreliable)	0.1	13.7	2.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1982"	"1982"	"Other diseases of lung"	"518.8"	1	67898	1.5 (Unreliable)	0.0	8.2	1.5	1.8 (Unreliable)	0.0	10.3	1.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.9	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Bronchopneumonia, organism unspecified"	"485"	2	68245	2.9 (Unreliable)	0.4	10.6	2.1	2.8 (Unreliable)	0.3	10.1	2.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	8	68245	11.7 (Unreliable)	5.1	23.1	4.1	14.8 (Unreliable)	6.4	29.1	5.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Obstructive chronic bronchitis"	"491.2"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	2.4 (Unreliable)	0.1	13.2	2.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Emphysema"	"492"	2	68245	2.9 (Unreliable)	0.4	10.6	2.1	3.9 (Unreliable)	0.5	14.2	2.8	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	16	68245	23.4 (Unreliable)	13.4	38.1	5.9	26.1 (Unreliable)	14.6	43.0	6.6	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Due to inhalation of food or vomitus"	"507.0"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	1.2 (Unreliable)	0.0	6.8	1.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Other specified alveolar and parietoalveolar pneumonopathies"	"516.8"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	2.1 (Unreliable)	0.1	11.8	2.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Other diseases of lung"	"518.8"	2	68245	2.9 (Unreliable)	0.4	10.6	2.1	3.0 (Unreliable)	0.4	10.9	2.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1983"	"1983"	"Unspecified disease of respiratory system"	"519.9"	1	68245	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.9	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Bronchopneumonia, organism unspecified"	"485"	2	68246	2.9 (Unreliable)	0.4	10.6	2.1	3.2 (Unreliable)	0.4	11.4	2.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	6	68246	8.8 (Unreliable)	3.2	19.1	3.6	12.6 (Unreliable)	4.6	27.4	5.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Emphysema"	"492"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	68246	17.6 (Unreliable)	9.1	30.7	5.1	19.5 (Unreliable)	10.1	34.0	5.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Due to inhalation of food or vomitus"	"507.0"	2	68246	2.9 (Unreliable)	0.4	10.6	2.1	3.7 (Unreliable)	0.4	13.3	2.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Unspecified pleural effusion"	"511.9"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.7 (Unreliable)	0.0	9.7	1.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Pneumothorax"	"512"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Postinflammatory pulmonary fibrosis"	"515"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Other diseases of lung"	"518.8"	2	68246	2.9 (Unreliable)	0.4	10.6	2.1	2.8 (Unreliable)	0.3	10.2	2.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1984"	"1984"	"Other diseases of respiratory system, not elsewhere classified"	"519.8"	1	68246	1.5 (Unreliable)	0.0	8.2	1.5	1.7 (Unreliable)	0.0	9.7	1.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Acute bronchitis"	"466.0"	1	68373	1.5 (Unreliable)	0.0	8.1	1.5	1.4 (Unreliable)	0.0	7.8	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Bronchopneumonia, organism unspecified"	"485"	2	68373	2.9 (Unreliable)	0.4	10.6	2.1	3.4 (Unreliable)	0.4	12.3	2.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	16	68373	23.4 (Unreliable)	13.4	38.0	5.9	27.0 (Unreliable)	15.1	44.5	6.9	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Unspecified chronic bronchitis"	"491.9"	1	68373	1.5 (Unreliable)	0.0	8.1	1.5	1.7 (Unreliable)	0.0	9.5	1.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Emphysema"	"492"	3	68373	4.4 (Unreliable)	0.9	12.8	2.5	4.9 (Unreliable)	1.0	14.4	2.9	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	68373	14.6 (Unreliable)	7.0	26.9	4.6	17.0 (Unreliable)	8.1	31.2	5.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Due to inhalation of food or vomitus"	"507.0"	2	68373	2.9 (Unreliable)	0.4	10.6	2.1	4.4 (Unreliable)	0.5	15.8	3.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Unspecified pleural effusion"	"511.9"	1	68373	1.5 (Unreliable)	0.0	8.1	1.5	2.2 (Unreliable)	0.1	12.2	2.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1985"	"1985"	"Other diseases of lung"	"518.8"	2	68373	2.9 (Unreliable)	0.4	10.6	2.1	2.8 (Unreliable)	0.3	10.1	2.0	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	2	68874	2.9 (Unreliable)	0.4	10.5	2.1	3.5 (Unreliable)	0.4	12.5	2.5	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Bronchopneumonia, organism unspecified"	"485"	2	68874	2.9 (Unreliable)	0.4	10.5	2.1	2.9 (Unreliable)	0.4	10.5	2.1	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	16	68874	23.2 (Unreliable)	13.3	37.7	5.8	27.4 (Unreliable)	15.7	44.5	6.9	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Bronchitis, not specified as acute or chronic"	"490"	1	68874	1.5 (Unreliable)	0.0	8.1	1.5	1.2 (Unreliable)	0.0	6.6	1.2	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Unspecified chronic bronchitis"	"491.9"	1	68874	1.5 (Unreliable)	0.0	8.1	1.5	1.4 (Unreliable)	0.0	7.7	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Emphysema"	"492"	3	68874	4.4 (Unreliable)	0.9	12.7	2.5	4.7 (Unreliable)	1.0	13.7	2.7	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Asthma, unspecified"	"493.9"	1	68874	1.5 (Unreliable)	0.0	8.1	1.5	1.4 (Unreliable)	0.0	7.7	1.4	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Bronchiectasis"	"494"	1	68874	1.5 (Unreliable)	0.0	8.1	1.5	1.6 (Unreliable)	0.0	9.1	1.6	0.0%
	"Texas"	"48"	"Angelina County, TX"	"48005"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	16	68874	23.2 (Unreliable)	13.3	37.7	5.8	24.9 (Unreliable)	14.2	40.4	6.3	0.0%
